year,review
2020,A wonderful trail and guide and coach and tutor for the curious to learn and perhaps grow in understanding.
2020,The daily challenges were fun
2020,Great game. The end
2020,Whenever Is have a few free minutes I can put my brain to work with Brilliant.
2020,"The creators have put lot of thoughts in creating these courses. Really enjoyable way of learning, sharpening your math and analytical skills"
2020,"This program has a great way of showing algebraic (and others) identities visually where before in school I was asked to memorize them. Very cool. Definitely gets my puzzle brain working on math, which is the way math is supposed to be."
2020,"I love this program so much. I, personally, am enjoying exploring new material and new ways of looking at old material; I have begun “prescribing” the app to some of my students who are weak critical thinkers and are more “algorithm-centered” in their approach to mathematics."
2020,I have indeed enjoyed learning with Brilliant!
2020,My 13 yr old daughter loves this app!
2020,Nuff said
2020,Just using the free version but have still enjoyed the courses that they offer and the quizzes have been informative. Maybe in the future I will pull the trigger on the $150 subscription but right now the free courses are just fine.
2020,Great app
2020,"It’s honestly really hard to get credible information these days, and even good teachers. Brilliant does a really good job explaining and teaching in their courses, and the technology they use is really up to date, like the displays of how electricity flows. Although I might be a little dumb for the information in this app, I still enjoy it every time I use it, and it is irreplaceable."
2020,Amazing app for beginners and experts. I use it to warmup on out-of-practice topics and to learn new technologies.
2020,we all spend way too much nonproductive time on our phones. brilliant has helped me turn down time into another way to exercise my brain and keep up to date with skills i already have. it’s also given me an amazing new way to learn the basics of things that are new to me!
2020,Great stuff
2020,Mentally stimulating and in a format that's highly entertaining. They hit the mark with this one
2020,Just great
2020,Can’t get enough.
2020,I’ve tried a lot of the brain game apps and this one is by far the best. Great design and execution. Highly recommend.
2020,"I learned more in the first three months of using this app than I did in four years at university. The Brilliant method of learning is a true breakthrough in education, and it appears that they are just getting started."
2020,"black lives matter, justice for Breonna Taylor ✊🏽"
2020,"I am fascinated! New to this app, and so far it’s great!!! Thank you. You’ve helping me to get back on exercising my mind on math. Long time wanted to do so, but lack of encouragement.  Grateful to have it."
2020,Amazing app!  Highly recommend for people who love learning and puzzle solving.
2020,I love this app I can learn quickly and anywhere anytime.
2020,Loving this website.  Such great presentation and development of ideas
2020,"Really enjoying it, amazing content in digestible and understandable parts. Definitely not for the professional trying to grow an employable skillset, but for me as a software engineer who wants to brush up on high school math and science, it’s absolutely brilliant, pun intended."
2020,Very fun
2020,I’m prepping for case interviews and really enjoy the clean format and tutorials!
